receive_time,source_ip,dest_ip,source_port,dest_port,protocol,action,rule_name,app,category,session_id,bytes_sent,bytes_received,threat_id,url,user_agent
2025-05-26T17:27:46Z,192.168.1.1,172.217.22.14,25054,443,tcp,allow,Allow-HTTPS,ssl,business,2949,6815,3406,,,Python-requests/2.31
2025-05-26T17:28:04Z,192.168.1.11,8.8.8.8,65005,22,udp,deny,Block-SSH,ssh,remote-access,2950,0,0,,,
2025-05-26T17:29:04Z,192.168.1.13,192.0.2.55,1654,21,tcp,deny,Block-FTP,ftp,file-transfer,2951,0,0,,,
2025-05-26T17:30:04Z,192.168.1.11,8.8.8.8,15479,3389,udp,deny,Block-RDP,rdp,remote-access,2952,0,0,,,
2025-05-26T17:30:10Z,192.168.1.39,198.51.100.200,48736,445,udp,allow,Allow-SMB,smb,infrastructure,2953,13980,9699,,,
2025-05-26T17:30:49Z,192.168.1.14,172.217.22.14,32651,22,udp,deny,Block-SSH,ssh,remote-access,2954,0,0,,,
2025-05-26T17:31:02Z,192.168.1.21,198.51.100.200,29419,443,tcp,allow,Allow-HTTPS,ssl,business,2955,12178,4808,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T17:31:11Z,192.168.1.13,203.0.113.99,7273,22,udp,deny,Block-SSH,ssh,remote-access,2956,0,0,,,
2025-05-26T17:31:48Z,192.168.1.6,192.0.2.55,10771,443,udp,allow,Allow-HTTPS,ssl,business,2957,11829,18055,,,
2025-05-26T17:32:45Z,192.168.1.51,ph1sh-now-login[.]com,44143,3389,tcp,deny,Block-RDP,rdp,remote-access,2958,0,0,,,
2025-05-26T17:33:09Z,192.168.1.19,185.199.110.153,4298,443,udp,allow,Allow-HTTPS,ssl,business,2959,2784,11037,,,
2025-05-26T17:33:48Z,192.168.1.2,104.16.249.249,22240,3389,udp,deny,Block-RDP,rdp,remote-access,2960,0,0,,,
2025-05-26T17:34:34Z,192.168.1.9,8.8.8.8,41872,53,udp,allow,DNS-Allow,dns,infrastructure,2961,4793,7580,,,
2025-05-26T17:34:39Z,192.168.1.7,8.8.8.8,8955,445,udp,allow,Allow-SMB,smb,infrastructure,2962,19976,6901,,,
2025-05-26T17:34:51Z,192.168.1.58,198.51.100.200,10784,21,udp,deny,Block-FTP,ftp,file-transfer,2963,0,0,,,
2025-05-26T17:35:27Z,192.168.1.8,ph1sh-now-login[.]com,47590,3389,udp,deny,Block-RDP,rdp,remote-access,2964,0,0,,,
2025-05-26T17:35:40Z,192.168.1.23,198.51.100.77,30890,80,udp,allow,Allow-HTTP,http,business,2965,19170,14734,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T17:36:02Z,192.168.1.29,203.0.113.99,55886,3389,tcp,deny,Block-RDP,rdp,remote-access,2966,0,0,,,
2025-05-26T17:36:50Z,192.168.1.40,10.10.10.10,40937,443,udp,allow,Allow-HTTPS,ssl,business,2967,6735,12432,,,
2025-05-26T17:36:58Z,192.168.1.9,93.184.216.34,60711,53,tcp,allow,DNS-Allow,dns,infrastructure,2968,17615,10596,,,
2025-05-26T17:37:32Z,192.168.1.3,ph1sh-now-login[.]com,61033,21,tcp,deny,Block-FTP,ftp,file-transfer,2969,0,0,,,
2025-05-26T17:38:23Z,192.168.1.28,185.199.110.153,45257,80,tcp,allow,Allow-HTTP,http,business,2970,15526,10666,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T17:38:52Z,192.168.1.5,203.0.113.99,31216,80,udp,allow,Allow-HTTP,http,business,2971,7480,15900,,,Mozilla/5.0
2025-05-26T17:39:51Z,192.168.1.37,192.0.2.55,8851,443,udp,allow,Allow-HTTPS,ssl,business,2972,6623,1474,,,
2025-05-26T17:40:37Z,192.168.1.48,10.10.10.10,2229,22,udp,deny,Block-SSH,ssh,remote-access,2973,0,0,,,
2025-05-26T17:40:51Z,192.168.1.48,8.8.8.8,44354,22,tcp,deny,Block-SSH,ssh,remote-access,2974,0,0,,,
2025-05-26T17:41:05Z,192.168.1.21,104.21.64.45,57761,445,udp,allow,Allow-SMB,smb,infrastructure,2975,18970,1754,,,
2025-05-26T17:41:25Z,192.168.1.5,104.21.64.45,2165,21,tcp,deny,Block-FTP,ftp,file-transfer,2976,0,0,,,
2025-05-26T17:41:44Z,192.168.1.4,104.16.249.249,54240,22,udp,deny,Block-SSH,ssh,remote-access,2977,0,0,,,
2025-05-26T17:42:18Z,192.168.1.19,203.0.113.45,63747,21,tcp,deny,Block-FTP,ftp,file-transfer,2978,0,0,,,
2025-05-26T17:42:36Z,192.168.1.39,ph1sh-now-login[.]com,52894,3389,udp,deny,Block-RDP,rdp,remote-access,2979,0,0,,,
2025-05-26T17:42:53Z,192.168.1.42,185.199.110.153,47856,53,tcp,allow,DNS-Allow,dns,infrastructure,2980,16284,14973,,,
2025-05-26T17:43:52Z,192.168.1.38,198.51.100.200,44834,22,tcp,deny,Block-SSH,ssh,remote-access,2981,0,0,,,
2025-05-26T17:44:46Z,192.168.1.8,172.217.22.14,17269,445,udp,allow,Allow-SMB,smb,infrastructure,2982,1292,6287,,,
2025-05-26T17:45:27Z,192.168.1.38,192.0.2.80,11421,445,udp,allow,Allow-SMB,smb,infrastructure,2983,17684,19701,,,
2025-05-26T17:45:46Z,192.168.1.10,93.184.216.34,33075,80,udp,allow,Allow-HTTP,http,business,2984,18557,12253,,,
2025-05-26T17:46:28Z,192.168.1.36,10.10.10.10,35970,443,udp,allow,Allow-HTTPS,ssl,business,2985,10602,2087,,,Mozilla/5.0
2025-05-26T17:47:27Z,192.168.1.8,192.0.2.55,52948,443,udp,allow,Allow-HTTPS,ssl,business,2986,8836,16750,,,Mozilla/5.0
2025-05-26T17:48:22Z,192.168.1.11,192.0.2.80,52616,445,udp,allow,Allow-SMB,smb,infrastructure,2987,11820,12342,,,
2025-05-26T17:49:15Z,192.168.1.13,ph1sh-now-login[.]com,39387,80,udp,allow,Allow-HTTP,http,business,2988,1478,4772,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T17:49:32Z,192.168.1.4,8.8.8.8,3896,21,tcp,deny,Block-FTP,ftp,file-transfer,2989,0,0,,,
2025-05-26T17:50:12Z,192.168.1.11,93.184.216.34,5785,53,tcp,allow,DNS-Allow,dns,infrastructure,2990,5936,10864,,,
2025-05-26T17:50:23Z,192.168.1.41,198.51.100.77,64384,443,tcp,allow,Allow-HTTPS,ssl,business,2991,13209,19806,,,Python-requests/2.31
2025-05-26T17:50:36Z,192.168.1.25,192.0.2.55,21530,443,udp,allow,Allow-HTTPS,ssl,business,2992,9366,17114,,,Outlook/16.0 (Windows NT 10.0; Win64; x64)
2025-05-26T17:51:15Z,192.168.1.16,203.0.113.45,57236,21,tcp,deny,Block-FTP,ftp,file-transfer,2993,0,0,,,
2025-05-26T17:51:45Z,192.168.1.54,93.184.216.34,31776,445,udp,allow,Allow-SMB,smb,infrastructure,2994,8448,13191,,,
2025-05-26T17:51:56Z,192.168.1.29,104.16.249.249,33239,53,tcp,allow,DNS-Allow,dns,infrastructure,2995,8305,10713,,,
2025-05-26T17:52:05Z,192.168.1.31,198.51.100.200,41281,21,tcp,deny,Block-FTP,ftp,file-transfer,2996,0,0,,,
2025-05-26T17:52:40Z,192.168.1.43,10.10.10.10,34542,3389,tcp,deny,Block-RDP,rdp,remote-access,2997,0,0,,,
2025-05-26T17:53:16Z,192.168.1.23,192.0.2.80,12961,22,tcp,deny,Block-SSH,ssh,remote-access,2998,0,0,,,
2025-05-26T17:53:40Z,192.168.1.13,172.217.16.206,44761,80,tcp,allow,Allow-HTTP,http,business,2999,13127,2307,,,Mozilla/5.0
